Country,year,suicides/100k male,suicides/100k female,Suicide Ratio (M/F),Average Suicide
Ireland,2001,21.051666666666666,3.776666666666667,5.574139452780229,12.414166666666667
Ireland,2002,18.628333333333334,4.008333333333334,4.647401247401247,11.318333333333333
Ireland,2003,17.723333333333333,4.738333333333333,3.740415054519873,11.230833333333333
Ireland,2004,18.208333333333332,3.361666666666667,5.416460089241447,10.785
Ireland,2005,15.92,4.265,3.732708089097304,10.0925
Ireland,2006,17.5,3.5766666666666667,4.8928238583410995,10.538333333333334
Ireland,2007,16.271666666666665,4.023333333333333,4.044324772162385,10.147499999999999
Ireland,2008,16.38,5.213333333333334,3.141943734015345,10.796666666666667
Ireland,2009,17.673333333333336,4.431666666666667,3.987965400526514,11.052500000000002
Ireland,2010,15.896666666666667,4.153333333333333,3.8274478330658104,10.025
Ireland,2011,19.353333333333335,3.7433333333333336,5.170080142475512,11.548333333333334
Ireland,2012,19.075,3.8683333333333336,4.931064196467039,11.471666666666666
Ireland,2013,15.731666666666667,3.8366666666666664,4.100347523892268,9.784166666666668
Ireland,2014,16.53,3.4166666666666665,4.838048780487806,9.973333333333334
Israel,1995,14.834999999999999,6.403333333333333,2.316762103071317,10.619166666666667
Israel,1996,13.975,4.443333333333333,3.1451612903225805,9.209166666666667
Israel,1997,16.513333333333332,4.583333333333333,3.602909090909091,10.548333333333332
Israel,1998,12.781666666666666,3.903333333333333,3.274551665243382,8.3425
Israel,1999,13.455,3.641666666666667,3.6947368421052627,8.548333333333334
Israel,2000,14.335,3.7583333333333333,3.8141906873614193,9.046666666666667
Israel,2001,14.621666666666668,3.4166666666666665,4.279512195121952,9.019166666666667
Israel,2002,11.985,3.596666666666667,3.332252085264133,7.7908333333333335
Israel,2003,13.435,2.76,4.867753623188406,8.0975
Israel,2004,12.844999999999999,3.561666666666666,3.6064576509124944,8.203333333333333
Israel,2005,12.426666666666668,4.725,2.629982363315697,8.575833333333334
Israel,2006,10.285,3.1350000000000002,3.280701754385965,6.71
Israel,2007,10.196666666666667,2.0816666666666666,4.89831865492394,6.139166666666667
Israel,2008,12.303333333333335,2.2516666666666665,5.464100666173206,7.277500000000001
Israel,2009,10.536666666666667,2.85,3.697076023391813,6.693333333333333
Israel,2010,13.988333333333335,2.5900000000000003,5.400900900900901,8.289166666666668
Israel,2011,11.976666666666667,2.591666666666667,4.621221864951768,7.284166666666667
Israel,2012,11.448333333333332,2.5166666666666666,4.549006622516556,6.9825
Israel,2013,9.846666666666666,2.521666666666667,3.9048248512888293,6.184166666666666
Israel,2014,9.298333333333334,2.5783333333333336,3.606334841628959,5.9383333333333335
Israel,2015,8.633333333333333,2.3516666666666666,3.67115520907158,5.4925
Italy,1995,15.759999999999998,3.908333333333333,4.032409381663113,9.834166666666665
Italy,1996,15.013333333333334,4.2283333333333335,3.550650374458021,9.620833333333334
Italy,1997,15.591666666666667,3.9150000000000005,3.9825457641549593,9.753333333333334
Italy,1998,15.443333333333333,3.53,4.374881964117092,9.486666666666666
Italy,1999,13.284999999999998,3.3349999999999995,3.9835082458770614,8.309999999999999
Italy,2000,13.051666666666668,3.485,3.7450980392156867,8.268333333333334
Italy,2001,12.86,3.1183333333333336,4.123997862105825,7.989166666666667
Italy,2002,12.808333333333332,2.9599999999999995,4.32713963963964,7.884166666666665
Italy,2003,12.598333333333334,3.1383333333333336,4.014338821030271,7.868333333333334
Italy,2004,12.22,3.001666666666667,4.071071626873959,7.610833333333334
Italy,2005,10.825000000000001,2.94,3.6819727891156466,6.8825
Italy,2006,11.035000000000002,2.566666666666667,4.29935064935065,6.800833333333334
Italy,2007,11.083333333333334,2.5766666666666667,4.301423027166883,6.83
Italy,2008,10.96,2.655,4.128060263653484,6.8075
Italy,2009,11.163333333333334,2.4916666666666667,4.480267558528428,6.827500000000001
Italy,2010,11.001666666666667,2.46,4.472222222222222,6.730833333333333
Italy,2011,11.863333333333335,2.4833333333333334,4.777181208053692,7.173333333333334
Italy,2012,11.56,2.6816666666666666,4.310752019888129,7.120833333333334
Italy,2013,11.398333333333333,2.7449999999999997,4.152398299939284,7.071666666666666
Italy,2014,11.090000000000002,2.598333333333333,4.268120590121874,6.844166666666667
Italy,2015,10.646666666666667,2.4283333333333332,4.384351407000686,6.5375
Jamaica,2000,0.19333333333333333,0.0,inf,0.09666666666666666
Jamaica,2001,0.3983333333333334,0.06833333333333333,5.829268292682928,0.23333333333333334
Jamaica,2002,0.11666666666666665,0.0,inf,0.05833333333333333
Jamaica,2003,0.08333333333333333,0.06833333333333333,1.2195121951219512,0.07583333333333334
Jamaica,2004,0.12333333333333334,0.0,inf,0.06166666666666667
Jamaica,2005,3.9,0.46166666666666667,8.447653429602887,2.180833333333333
Jamaica,2006,0.0,0.0,,0.0
Jamaica,2009,3.2733333333333334,0.24833333333333332,13.181208053691275,1.7608333333333335
Jamaica,2010,0.19333333333333333,0.0,inf,0.09666666666666666
Jamaica,2011,4.235,0.40833333333333327,10.371428571428574,2.3216666666666668
Japan,1995,25.22666666666667,12.795,1.9716034909469848,19.010833333333334
Japan,1996,25.396666666666665,12.683333333333332,2.002365308804205,19.04
Japan,1997,26.653333333333336,12.909999999999998,2.0645494448747748,19.781666666666666
Japan,1998,35.501666666666665,15.598333333333334,2.2759910246821238,25.55
Japan,1999,35.24666666666666,14.57,2.419126058110272,24.90833333333333
Japan,2000,32.776666666666664,13.643333333333333,2.402394331785976,23.209999999999997
Japan,2001,31.668333333333333,12.858333333333334,2.4628645495787427,22.263333333333335
Japan,2002,31.823333333333334,12.483333333333334,2.5492656875834445,22.153333333333336
Japan,2003,33.589999999999996,12.978333333333333,2.588159753435212,23.284166666666664
Japan,2004,32.068333333333335,12.306666666666667,2.605769230769231,22.1875
Japan,2005,32.11666666666667,12.365,2.597385092330503,22.240833333333335
Japan,2006,31.198333333333334,12.508333333333333,2.4942038640906063,21.85333333333333
Japan,2007,32.1,12.693333333333333,2.528886554621849,22.39666666666667
Japan,2008,31.47666666666667,12.743333333333332,2.470049699189119,22.11
Japan,2009,32.11,12.338333333333333,2.6024584627853575,22.224166666666665
Japan,2010,30.563333333333333,12.016666666666666,2.5434119278779472,21.29
Japan,2011,29.2,12.868333333333332,2.2691361222639554,21.034166666666664
Japan,2012,27.691666666666666,11.258333333333333,2.459659511472983,19.475
Japan,2013,27.346666666666668,11.18,2.4460345855694694,19.263333333333335
Japan,2014,25.755,10.613333333333333,2.4266645728643215,18.184166666666666
Japan,2015,24.625,9.715,2.5347400926402472,17.17
Kazakhstan,1995,62.09166666666667,13.686666666666667,4.536653677545056,37.88916666666667
Kazakhstan,1996,63.19333333333333,12.28,5.146036916395222,37.736666666666665
Kazakhstan,1997,59.86666666666667,12.423333333333332,4.818889187013684,36.144999999999996
Kazakhstan,1998,60.71333333333333,12.706666666666665,4.778069254984261,36.71
Kazakhstan,1999,56.34,11.615,4.8506241928540685,33.9775
Kazakhstan,2000,58.79666666666666,12.211666666666666,4.814794595332332,35.50416666666666
Kazakhstan,2001,59.20333333333334,11.211666666666666,5.280511372082653,35.2075
Kazakhstan,2002,56.48333333333333,11.165,5.0589640244812655,33.82416666666666
Kazakhstan,2003,57.10666666666666,11.511666666666665,4.960764441870566,34.30916666666666
Kazakhstan,2004,57.788333333333334,11.188333333333333,5.165052882466855,34.48833333333333
Kazakhstan,2005,49.541666666666664,10.091666666666667,4.90916597853014,29.816666666666666
Kazakhstan,2006,52.105,10.35,5.034299516908212,31.2275
Kazakhstan,2007,52.050000000000004,10.555,4.931312174324965,31.302500000000002
Kazakhstan,2008,50.31,10.846666666666666,4.638291333743086,30.578333333333333
Kazakhstan,2009,44.913333333333334,10.098333333333333,4.447598613632613,27.505833333333335
Kazakhstan,2010,44.336666666666666,9.131666666666666,4.855265559408651,26.734166666666667
Kazakhstan,2011,40.19833333333333,8.761666666666667,4.587977934182994,24.479999999999997
Kazakhstan,2012,37.34166666666666,7.828333333333333,4.770065999574196,22.584999999999997
Kazakhstan,2013,40.145,9.299999999999999,4.316666666666667,24.7225
Kazakhstan,2014,35.02,7.828333333333333,4.47349371939536,21.424166666666668
Kazakhstan,2015,32.55833333333333,7.111666666666667,4.578157956409655,19.834999999999997
Kiribati,1995,9.451666666666666,0.0,inf,4.725833333333333
Kiribati,1996,5.616666666666667,7.2749999999999995,0.7720504009163804,6.445833333333333
Kiribati,1997,12.676666666666668,0.0,inf,6.338333333333334
Kiribati,1998,8.408333333333333,0.0,inf,4.204166666666667
Kiribati,1999,0.0,0.0,,0.0
Kiribati,2000,0.0,0.0,,0.0
Kiribati,2001,0.0,0.0,,0.0
Kuwait,1995,1.4799999999999998,0.6433333333333333,2.3005181347150256,1.0616666666666665
Kuwait,1996,1.7133333333333332,1.3416666666666668,1.2770186335403724,1.5274999999999999
Kuwait,1997,1.26,2.063333333333333,0.6106623586429726,1.6616666666666666
Kuwait,1998,1.23,1.4716666666666667,0.8357870894677236,1.3508333333333333
Kuwait,1999,1.6116666666666666,1.1916666666666667,1.3524475524475523,1.4016666666666666
Kuwait,2000,1.2633333333333334,1.2750000000000001,0.9908496732026143,1.2691666666666668
Kuwait,2001,1.1083333333333334,0.41333333333333333,2.681451612903226,0.7608333333333334
Kuwait,2002,1.5433333333333332,0.8833333333333333,1.7471698113207546,1.2133333333333334
Kuwait,2003,1.49,1.25,1.192,1.37
Kuwait,2004,1.4233333333333336,1.4533333333333334,0.9793577981651378,1.4383333333333335
Kuwait,2005,2.0833333333333335,0.9466666666666668,2.2007042253521125,1.5150000000000001
Kuwait,2006,1.5266666666666666,1.1116666666666666,1.373313343328336,1.3191666666666666
Kuwait,2007,1.4016666666666666,0.7683333333333334,1.8242950108459868,1.085
Kuwait,2008,1.0466666666666666,0.9133333333333334,1.1459854014598538,0.98
Kuwait,2009,1.1116666666666666,1.3566666666666667,0.8194103194103194,1.2341666666666666
Kuwait,2010,1.0233333333333334,0.65,1.5743589743589745,0.8366666666666667
Kuwait,2011,1.0916666666666666,0.81,1.347736625514403,0.9508333333333333
Kuwait,2012,1.365,1.2333333333333334,1.1067567567567567,1.2991666666666668
Kuwait,2013,1.0183333333333333,0.6283333333333333,1.620689655172414,0.8233333333333333
Kuwait,2014,1.6383333333333334,1.0050000000000001,1.6301824212271971,1.3216666666666668
Kyrgyzstan,1995,31.584999999999997,8.376666666666667,3.7705929168324706,19.980833333333333
Kyrgyzstan,1996,26.83,7.593333333333334,3.533362598770851,17.211666666666666
Kyrgyzstan,1997,25.688333333333333,6.12,4.197440087145969,15.904166666666667
Kyrgyzstan,1998,26.01,4.8133333333333335,5.403739612188366,15.411666666666667
Kyrgyzstan,1999,24.421666666666667,7.484999999999999,3.2627477176575375,15.953333333333333
Kyrgyzstan,2000,23.903333333333336,6.535,3.6577403723539916,15.219166666666668
Kyrgyzstan,2001,27.755,4.461666666666667,6.220769518117295,16.108333333333334
Kyrgyzstan,2002,23.59,5.261666666666667,4.483370288248337,14.425833333333333
Kyrgyzstan,2003,19.06,3.9166666666666665,4.866382978723404,11.488333333333333
Kyrgyzstan,2004,19.438333333333336,4.116666666666666,4.7218623481781385,11.777500000000002
Kyrgyzstan,2005,19.026666666666667,3.5533333333333332,5.354596622889306,11.290000000000001
Kyrgyzstan,2006,19.06833333333333,5.263333333333333,3.6228625712476252,12.165833333333332
Kyrgyzstan,2007,15.526666666666666,5.455000000000001,2.8463183623586916,10.490833333333333
Kyrgyzstan,2008,17.688333333333333,4.971666666666667,3.55782769024472,11.33
Kyrgyzstan,2009,14.806666666666667,4.073333333333333,3.635024549918167,9.44
Kyrgyzstan,2010,18.906666666666666,4.96,3.8118279569892475,11.933333333333334
Kyrgyzstan,2011,16.441666666666666,4.706666666666666,3.4932719546742215,10.574166666666667
Kyrgyzstan,2012,17.258333333333333,6.185,2.7903530045809757,11.721666666666666
Kyrgyzstan,2013,14.258333333333333,4.048333333333333,3.5220255249073698,9.153333333333332
Kyrgyzstan,2014,14.438333333333333,4.193333333333333,3.443163751987281,9.315833333333334
Kyrgyzstan,2015,12.775,3.6199999999999997,3.529005524861879,8.1975
Latvia,1995,75.22,15.716666666666667,4.786002120890774,45.468333333333334
Latvia,1996,68.48333333333333,13.518333333333333,5.065959807668598,41.00083333333333
Latvia,1997,67.535,14.56,4.638392857142857,41.0475
Latvia,1998,60.98666666666667,12.653333333333334,4.819810326659642,36.82
Latvia,1999,56.673333333333325,13.395000000000001,4.230931939778523,35.034166666666664
Latvia,2000,62.715,12.818333333333333,4.892601742296191,37.766666666666666
Latvia,2001,52.47666666666667,11.438333333333333,4.58778959638642,31.9575
Latvia,2002,49.495,11.798333333333332,4.195084051419692,30.646666666666665
Latvia,2003,50.254999999999995,10.016666666666667,5.017138103161397,30.13583333333333
Latvia,2004,45.48833333333334,9.241666666666667,4.922091974752029,27.365000000000002
Latvia,2005,41.92333333333333,10.086666666666666,4.156311962987442,26.005
Latvia,2006,41.25,6.8999999999999995,5.978260869565218,24.075
Latvia,2007,40.77166666666667,8.52,4.785406885758999,24.645833333333336
Latvia,2008,45.13333333333333,8.815,5.1200605029306105,26.974166666666665
Latvia,2009,42.88833333333333,8.411666666666667,5.098672478700217,25.65
Latvia,2010,38.49333333333333,4.7299999999999995,8.138125440451022,21.611666666666665
Latvia,2011,41.175000000000004,6.95,5.924460431654676,24.062500000000004
Latvia,2012,37.95333333333333,6.66,5.698698698698698,22.306666666666665
Latvia,2013,35.443333333333335,4.921666666666667,7.20149001015916,20.1825
Latvia,2014,34.755,6.713333333333334,5.177010923535253,20.734166666666667
Latvia,2015,35.178333333333335,6.733333333333333,5.224504950495049,20.955833333333334
Lithuania,1995,89.48166666666667,17.06833333333333,5.24255443804316,53.275
Lithuania,1996,81.13333333333334,18.134999999999998,4.473853506111571,49.63416666666667
Lithuania,1997,79.10833333333333,15.131666666666668,5.2279986782685315,47.120000000000005
Lithuania,1998,79.09666666666666,15.296666666666667,5.170843320984964,47.196666666666665
Lithuania,1999,78.66166666666666,14.926666666666668,5.269874944171504,46.79416666666666
Lithuania,2000,78.5,16.8,4.6726190476190474,47.65
Lithuania,2001,79.68833333333333,15.141666666666666,5.262850853054486,47.415
Lithuania,2002,78.78333333333333,13.82,5.700675349734683,46.30166666666666
Lithuania,2003,74.92666666666666,13.493333333333332,5.552865612648222,44.209999999999994
Lithuania,2004,69.87166666666667,14.023333333333333,4.98252911813644,41.947500000000005
Lithuania,2005,68.55833333333332,12.406666666666666,5.525926921010209,40.482499999999995
Lithuania,2006,55.74,11.021666666666667,5.0573113564191745,33.380833333333335
Lithuania,2007,57.285,10.513333333333334,5.448795180722891,33.899166666666666
Lithuania,2008,60.870000000000005,10.805,5.633503007866729,35.837500000000006
Lithuania,2009,62.038333333333334,10.806666666666667,5.740746452806909,36.4225
Lithuania,2010,55.14166666666667,10.731666666666667,5.138220220531139,32.93666666666667
Lithuania,2011,56.574999999999996,11.373333333333333,4.9743552168815945,33.97416666666666
Lithuania,2012,52.70666666666667,9.646666666666667,5.463718037318591,31.17666666666667
Lithuania,2013,62.055,12.038333333333334,5.1547833310258895,37.04666666666667
Lithuania,2014,56.76333333333333,10.115,5.611797660240566,33.439166666666665
Lithuania,2015,53.885,10.361666666666666,5.200418208138974,32.123333333333335
Luxembourg,1995,26.105,8.908333333333333,2.9304022450888683,17.506666666666668
Luxembourg,1996,29.713333333333335,8.495,3.497743770845596,19.104166666666668
Luxembourg,1997,42.068333333333335,9.198333333333334,4.573473455336112,25.633333333333333
Luxembourg,1998,25.28833333333333,8.253333333333332,3.0640145395799676,16.770833333333332
Luxembourg,1999,26.051666666666666,9.28,2.807291666666667,17.66583333333333
Luxembourg,2000,30.153333333333332,6.953333333333333,4.336529242569511,18.553333333333335
Luxembourg,2001,27.035,12.935,2.090065713181291,19.985
Luxembourg,2002,34.82833333333333,9.195,3.787746963929672,22.011666666666667
Luxembourg,2003,24.47666666666667,2.918333333333333,8.387207310108511,13.697500000000002
Luxembourg,2004,24.625,6.965,3.535534816941852,15.795
Luxembourg,2005,22.958333333333332,3.5533333333333332,6.461069418386492,13.255833333333333
Luxembourg,2006,25.001666666666665,5.63,4.440793368857312,15.315833333333332
Luxembourg,2007,20.974999999999998,9.673333333333334,2.1683321847002066,15.324166666666667
Luxembourg,2008,15.64,3.078333333333333,5.080671358960477,9.359166666666667
Luxembourg,2009,14.603333333333333,3.8883333333333336,3.755679382768967,9.245833333333334
Luxembourg,2010,19.675,3.8516666666666666,5.108178277801818,11.763333333333334
Luxembourg,2011,14.473333333333334,8.281666666666666,1.7476353391024353,11.377500000000001
Luxembourg,2012,18.823333333333334,4.54,4.14610866372981,11.681666666666667
Luxembourg,2013,9.461666666666666,5.785,1.6355517142033995,7.623333333333333
Luxembourg,2014,18.411666666666665,6.235,2.952953755680299,12.323333333333332
Luxembourg,2015,15.966666666666667,6.433333333333334,2.481865284974093,11.2
Maldives,2000,0.0,0.0,,0.0
Maldives,2001,1.3383333333333336,17.076666666666664,0.0783720476283428,9.2075
Maldives,2002,1.1483333333333334,0.4916666666666667,2.3355932203389833,0.8200000000000001
Maldives,2003,1.9283333333333335,0.6583333333333333,2.929113924050633,1.2933333333333334
Maldives,2004,0.0,0.6233333333333334,0.0,0.3116666666666667
Maldives,2005,0.4583333333333333,0.0,inf,0.22916666666666666
Maldives,2007,1.3383333333333336,1.055,1.2685624012638235,1.1966666666666668
Maldives,2008,0.0,0.0,,0.0
Maldives,2010,0.33166666666666667,0.0,inf,0.16583333333333333
Maldives,2011,0.8983333333333333,0.0,inf,0.44916666666666666
Malta,1995,5.43,2.4066666666666667,2.256232686980609,3.918333333333333
Malta,1996,7.21,0.695,10.374100719424462,3.9525
Malta,1997,9.24,2.54,3.6377952755905514,5.890000000000001
Malta,1998,4.8116666666666665,0.29333333333333333,16.40340909090909,2.5524999999999998
Malta,1999,11.903333333333334,3.39,3.511307767944936,7.646666666666667
Malta,2000,10.291666666666666,2.716666666666667,3.7883435582822083,6.504166666666666
Malta,2001,10.276666666666666,3.938333333333333,2.609394837071519,7.107499999999999
Malta,2002,4.74,4.473333333333334,1.059612518628912,4.606666666666667
Malta,2003,11.165,1.325,8.426415094339623,6.244999999999999
Malta,2004,8.610000000000001,5.6933333333333325,1.5122950819672136,7.151666666666667
Malta,2005,10.343333333333334,0.98,10.554421768707483,5.661666666666667
Malta,2006,12.893333333333333,1.6416666666666668,7.853807106598984,7.2675
Malta,2007,11.186666666666667,1.1199999999999999,9.988095238095239,6.153333333333333
Malta,2008,5.838333333333334,0.6083333333333333,9.597260273972605,3.2233333333333336
Malta,2009,16.106666666666666,1.7466666666666668,9.221374045801525,8.926666666666666
Malta,2010,13.013333333333334,0.6716666666666667,19.374689826302728,6.8425
Malta,2011,7.916666666666667,0.0,inf,3.9583333333333335
Malta,2012,8.121666666666668,1.8566666666666667,4.374326750448834,4.989166666666668
Malta,2013,8.975,0.5616666666666666,15.979228486646884,4.7683333333333335
Malta,2014,14.363333333333332,2.65,5.4201257861635215,8.506666666666666
Malta,2015,10.336666666666666,2.7083333333333335,3.816615384615384,6.5225
Mauritius,1995,23.48,6.961666666666667,3.3727555661958344,15.220833333333333
Mauritius,1996,20.07166666666667,7.618333333333333,2.6346532487420697,13.845
Mauritius,1997,20.52,3.408333333333333,6.020537897310514,11.964166666666667
Mauritius,1998,18.13,7.665,2.365296803652968,12.897499999999999
Mauritius,1999,22.638333333333332,8.368333333333334,2.7052380003983267,15.503333333333334
Mauritius,2000,18.87333333333333,4.596666666666667,4.105873821609862,11.735
Mauritius,2001,13.796666666666667,6.510000000000001,2.1193036354326673,10.153333333333334
Mauritius,2002,17.433333333333334,4.55,3.8315018315018317,10.991666666666667
Mauritius,2003,11.933333333333332,3.736666666666667,3.1935771632471,7.834999999999999
Mauritius,2004,13.478333333333333,3.3533333333333335,4.019383697813121,8.415833333333333
Mauritius,2005,12.74,4.345,2.93210586881473,8.5425
Mauritius,2006,20.773333333333333,6.506666666666667,3.192622950819672,13.64
Mauritius,2007,19.084999999999997,4.489999999999999,4.250556792873051,11.787499999999998
Mauritius,2008,11.161666666666667,1.86,6.00089605734767,6.510833333333333
Mauritius,2009,13.351666666666667,4.326666666666667,3.085901386748844,8.839166666666667
Mauritius,2010,15.57,3.0683333333333334,5.07441607821836,9.319166666666668
Mauritius,2011,16.44333333333333,3.563333333333333,4.614593077642657,10.003333333333332
Mauritius,2012,14.483333333333334,4.558333333333333,3.1773308957952473,9.520833333333334
Mauritius,2013,13.861666666666666,2.4166666666666665,5.735862068965518,8.139166666666666
Mauritius,2014,14.523333333333333,4.718333333333333,3.078064288237372,9.620833333333334
Mauritius,2015,12.453333333333333,4.208333333333333,2.959207920792079,8.330833333333333
Mexico,1995,8.773333333333333,1.075,8.16124031007752,4.924166666666666
Mexico,1996,8.346666666666666,1.0416666666666667,8.012799999999999,4.694166666666666
Mexico,1997,8.411666666666667,1.1,7.6469696969696965,4.755833333333333
Mexico,1998,8.371666666666668,1.1016666666666668,7.59909228441755,4.736666666666667
Mexico,1999,8.073333333333332,1.075,7.510077519379845,4.574166666666666
Mexico,2000,7.996666666666666,1.1516666666666666,6.94356005788712,4.574166666666667
Mexico,2001,9.151666666666666,1.3983333333333334,6.544696066746125,5.2749999999999995
Mexico,2002,8.426666666666668,1.3,6.482051282051283,4.863333333333334
Mexico,2003,9.126666666666667,1.3733333333333333,6.645631067961165,5.25
Mexico,2004,8.74,1.385,6.310469314079422,5.0625
Mexico,2005,8.985000000000001,1.385,6.487364620938629,5.1850000000000005
Mexico,2006,8.551666666666668,1.3183333333333334,6.486725663716815,4.9350000000000005
Mexico,2007,8.273333333333333,1.3949999999999998,5.930704898446835,4.8341666666666665
Mexico,2008,8.611666666666666,1.5266666666666666,5.640829694323144,5.069166666666667
Mexico,2009,9.07,1.62,5.598765432098765,5.345000000000001
Mexico,2010,8.693333333333333,1.4749999999999999,5.893785310734464,5.0841666666666665
Mexico,2011,9.193333333333333,1.7266666666666666,5.324324324324325,5.46
Mexico,2012,8.886666666666667,1.6849999999999998,5.273986152324432,5.285833333333334
Mexico,2013,9.118333333333334,1.7133333333333332,5.321984435797666,5.4158333333333335
Mexico,2014,9.514999999999999,1.8816666666666668,5.056687333923826,5.698333333333332
Mexico,2015,9.183333333333332,1.9116666666666664,4.803836094158675,5.547499999999999
Montenegro,2000,0.0,0.0,,0.0
Montenegro,2001,0.0,0.0,,0.0
Montenegro,2002,0.0,0.0,,0.0
Montenegro,2003,0.0,0.0,,0.0
Montenegro,2004,0.0,0.0,,0.0
Montenegro,2005,31.521666666666665,14.225,2.2159343878148796,22.87333333333333
Montenegro,2006,0.0,0.0,,0.0
Montenegro,2007,42.85999999999999,13.061666666666667,3.2813576623708043,27.96083333333333
Montenegro,2008,32.98166666666667,18.366666666666667,1.7957350272232306,25.674166666666668
Montenegro,2009,35.385,10.603333333333333,3.3371581263753534,22.994166666666665
Netherlands,1995,14.298333333333334,6.538333333333334,2.1868468009176647,10.418333333333333
Netherlands,1996,15.643333333333333,6.868333333333333,2.277602523659306,11.255833333333333
Netherlands,1997,15.883333333333333,6.878333333333333,2.3091834262175914,11.380833333333333
Netherlands,1998,15.013333333333334,6.403333333333333,2.344612181155648,10.708333333333334
Netherlands,1999,14.24,6.286666666666666,2.2651113467656416,10.263333333333334
Netherlands,2000,14.061666666666667,5.77,2.437030618139804,9.915833333333333
Netherlands,2001,13.868333333333334,5.515000000000001,2.5146569960713205,9.691666666666666
Netherlands,2002,14.07,5.885000000000001,2.390824129141886,9.977500000000001
Netherlands,2003,12.998333333333333,5.89,2.2068477645727222,9.444166666666666
Netherlands,2004,12.945,5.581666666666667,2.3191997611227233,9.263333333333334
Netherlands,2005,13.301666666666668,5.578333333333333,2.3845234538392592,9.440000000000001
Netherlands,2006,13.54,5.325,2.5427230046948353,9.4325
Netherlands,2007,11.641666666666666,4.598333333333334,2.5317143892714746,8.12
Netherlands,2008,12.161666666666667,4.8533333333333335,2.505837912087912,8.5075
Netherlands,2009,13.025,5.0249999999999995,2.592039800995025,9.025
Netherlands,2010,13.106666666666667,5.141666666666667,2.549108589951378,9.124166666666667
Netherlands,2011,13.341666666666667,5.505,2.423554344535271,9.423333333333334
Netherlands,2012,13.698333333333332,6.053333333333334,2.262940528634361,9.875833333333333
Netherlands,2013,14.965000000000002,5.956666666666667,2.512311135982093,10.460833333333333
Netherlands,2014,13.88,6.3566666666666665,2.1835343471421083,10.118333333333334
Netherlands,2015,14.920000000000002,6.234999999999999,2.392943063352045,10.5775
New Zealand,1995,26.44666666666667,6.79,3.894943544428081,16.618333333333336
New Zealand,1996,26.263333333333335,6.258333333333333,4.1965379494008,16.260833333333334
New Zealand,1997,26.621666666666666,6.425,4.143450064850843,16.523333333333333
New Zealand,1998,26.426666666666666,7.085,3.72994589508351,16.75583333333333
New Zealand,1999,22.63,6.836666666666666,3.310092637737689,14.733333333333333
New Zealand,2000,21.94666666666667,4.31,5.092034029389019,13.128333333333334
New Zealand,2001,23.481666666666666,6.501666666666666,3.6116380415278138,14.991666666666665
New Zealand,2002,19.51,5.828333333333333,3.347440663425794,12.669166666666667
New Zealand,2003,21.540000000000003,7.185,2.9979123173277666,14.3625
New Zealand,2004,21.75,5.485,3.965360072926162,13.6175
New Zealand,2005,19.845,6.476666666666667,3.064076170869789,13.160833333333333
New Zealand,2006,19.50166666666667,6.621666666666667,2.945129624968538,13.061666666666667
New Zealand,2007,19.453333333333333,5.245,3.7089291388624086,12.349166666666667
New Zealand,2008,18.95,6.346666666666667,2.9858193277310923,12.648333333333333
New Zealand,2009,19.956666666666667,5.543333333333333,3.6001202645820807,12.75
New Zealand,2010,18.419999999999998,7.016666666666667,2.625178147268408,12.718333333333332
New Zealand,2011,18.23,5.573333333333333,3.270933014354067,11.901666666666667
New Zealand,2012,19.356666666666666,6.9816666666666665,2.772499403198854,13.169166666666666
New Zealand,2013,17.834999999999997,6.256666666666667,2.850559403303143,12.045833333333333
Nicaragua,2010,12.393333333333333,2.3966666666666665,5.171070931849791,7.395
Nicaragua,2011,12.038333333333334,2.8866666666666667,4.170323325635104,7.4625
Nicaragua,2012,9.338333333333333,2.7099999999999995,3.4458794587945882,6.024166666666666
Nicaragua,2013,11.321666666666667,2.1733333333333333,5.209355828220859,6.7475000000000005
Nicaragua,2014,9.306666666666667,2.5933333333333333,3.588688946015424,5.95
Nicaragua,2015,9.131666666666666,2.513333333333333,3.633289124668435,5.8225
Norway,1995,20.171666666666667,5.886666666666667,3.4266704416761042,13.029166666666667
Norway,1996,20.008333333333333,5.646666666666667,3.5433884297520657,12.8275
Norway,1997,20.298333333333336,6.136666666666667,3.3077131993481808,13.217500000000001
Norway,1998,19.103333333333335,6.506666666666667,2.9359631147540988,12.805000000000001
Norway,1999,20.516666666666666,6.704999999999999,3.05990554312702,13.610833333333332
Norway,2000,19.294999999999998,5.760000000000001,3.3498263888888884,12.5275
Norway,2001,20.093333333333334,5.621666666666667,3.574266231841091,12.8575
Norway,2002,17.925,5.575,3.2152466367713006,11.75
Norway,2003,17.435,5.578333333333333,3.125485509411413,11.506666666666666
Norway,2004,16.625,6.9366666666666665,2.396684286400769,11.780833333333334
Norway,2005,16.311666666666667,7.37,2.2132519222071463,11.840833333333334
Norway,2006,18.25,5.528333333333333,3.301175761230027,11.889166666666666
Norway,2007,15.350000000000001,5.945,2.5820016820857865,10.6475
Norway,2008,15.39,6.614999999999999,2.3265306122448983,11.0025
Norway,2009,18.075,6.215,2.908286403861625,12.145
Norway,2010,16.618333333333332,6.12,2.7154139433551197,11.369166666666667
Norway,2011,18.38,6.035,3.0455675227837613,12.2075
Norway,2012,15.339999999999998,5.66,2.7102473498233213,10.5
Norway,2013,15.055,6.113333333333333,2.462649945474373,10.584166666666667
Norway,2014,15.92,5.285,3.012298959318827,10.6025
